,base,clouds,cod,coord,dt,id,main,message,name,rain,sys,visibility,weather,wind
18,stations,{'all': 68},200,"{'lon': 168.86, 'lat': -46.19}",1535927716.0,6201424.0,"{'temp': 8.74, 'pressure': 1012.27, 'humidity': 79, 'temp_min': 8.74, 'temp_max': 8.74, 'sea_level': 1027.55, 'grnd_level': 1012.27}",,Mataura,,"{'message': 0.0099, 'country': 'NZ', 'sunrise': 1535829112, 'sunset': 1535869025}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 3.57, 'deg': 241.509}"
19,stations,{'all': 64},200,"{'lon': 19.24, 'lat': -34.42}",1535927611.0,3366880.0,"{'temp': 9.14, 'pressure': 992, 'humidity': 98, 'temp_min': 9.14, 'temp_max': 9.14, 'sea_level': 1032.49, 'grnd_level': 992}",,Hermanus,{'3h': 0.265},"{'message': 0.0111, 'country': 'ZA', 'sunrise': 1535864364, 'sunset': 1535905560}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 1.37, 'deg': 322.509}"
20,stations,{'all': 88},200,"{'lon': 26.89, 'lat': -33.59}",1535927717.0,964432.0,"{'temp': 14.49, 'pressure': 1018.1, 'humidity': 100, 'temp_min': 14.49, 'temp_max': 14.49, 'sea_level': 1026.98, 'grnd_level': 1018.1}",,Port Alfred,{'3h': 1.585},"{'message': 0.037, 'country': 'ZA', 'sunrise': 1535862493, 'sunset': 1535903758}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 7.02, 'deg': 276.509}"
21,stations,{'all': 0},200,"{'lon': -46.63, 'lat': -1.02}",1535927717.0,3406961.0,"{'temp': 26.19, 'pressure': 1024.43, 'humidity': 79, 'temp_min': 26.19, 'temp_max': 26.19, 'sea_level': 1025.48, 'grnd_level': 1024.43}",,Augusto Correa,,"{'message': 0.0027, 'country': 'BR', 'sunrise': 1535878988, 'sunset': 1535922518}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 3.62, 'deg': 64.5093}"
22,stations,{'all': 90},200,"{'lon': -161.76, 'lat': 60.79}",1535925180.0,5880568.0,"{'temp': 9.4, 'pressure': 1025, 'humidity': 79, 'temp_min': 9.4, 'temp_max': 9.4}",,Bethel,,"{'type': 1, 'id': 28, 'message': 0.0038, 'country': 'US', 'sunrise': 1535903122, 'sunset': 1535953536}",16093.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 3.1, 'deg': 210}"
23,stations,{'all': 40},200,"{'lon': -87.06, 'lat': 41.47}",1535925360.0,4927537.0,"{'temp': 31.55, 'pressure': 1018, 'humidity': 48, 'temp_min': 30.6, 'temp_max': 32.8}",,Valparaiso,,"{'type': 1, 'id': 1053, 'message': 0.0045, 'country': 'US', 'sunrise': 1535886985, 'sunset': 1535933878}",16093.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 6.2, 'deg': 200}"
24,stations,{'all': 75},200,"{'lon': 137.08, 'lat': 36.58}",1535925600.0,1849876.0,"{'temp': 24, 'pressure': 1010, 'humidity': 78, 'temp_min': 24, 'temp_max': 24}",,Yamada,,"{'type': 1, 'id': 7571, 'message': 0.0346, 'country': 'JP', 'sunrise': 1535833439, 'sunset': 1535879869}",10000.0,"[{'id': 521, 'main': 'Rain', 'description': 'shower rain', 'icon': '09n'}]",{'speed': 0.5}
25,,,404,,,,,city not found,,,,,,
26,stations,{'all': 75},200,"{'lon': -90.35, 'lat': -0.74}",1535925600.0,3652764.0,"{'temp': 26, 'pressure': 1010, 'humidity': 57, 'temp_min': 26, 'temp_max': 26}",,Puerto Ayora,,"{'type': 1, 'id': 4355, 'message': 0.0034, 'country': 'EC', 'sunrise': 1535889469, 'sunset': 1535933017}",10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 5.7, 'deg': 120}"
27,stations,{'all': 48},200,"{'lon': 22.13, 'lat': -30.97}",1535927720.0,1014034.0,"{'temp': 4.64, 'pressure': 876.57, 'humidity': 85, 'temp_min': 4.64, 'temp_max': 4.64, 'sea_level': 1034.44, 'grnd_level': 876.57}",,Carnarvon,,"{'message': 0.0038, 'country': 'ZA', 'sunrise': 1535863524, 'sunset': 1535905009}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 4.82, 'deg': 242.509}"
28,stations,{'all': 0},200,"{'lon': 5.65, 'lat': 58.89}",1535925000.0,3137942.0,"{'temp': 14.57, 'pressure': 1026, 'humidity': 82, 'temp_min': 14, 'temp_max': 15}",,Sola,,"{'type': 1, 'id': 5343, 'message': 0.0041, 'country': 'NO', 'sunrise': 1535863149, 'sunset': 1535913179}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 3.6, 'deg': 130}"
29,,,404,,,,,city not found,,,,,,
30,stations,{'all': 0},200,"{'lon': -40.06, 'lat': -19.38}",1535927722.0,3458498.0,"{'temp': 18.54, 'pressure': 1018.59, 'humidity': 87, 'temp_min': 18.54, 'temp_max': 18.54, 'sea_level': 1031.8, 'grnd_level': 1018.59}",,Linhares,,"{'message': 0.0121, 'country': 'BR', 'sunrise': 1535878007, 'sunset': 1535920361}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 3.02, 'deg': 47.0093}"
31,stations,{'all': 75},200,"{'lon': 140.83, 'lat': 35.73}",1535925600.0,2112802.0,"{'temp': 22.47, 'pressure': 1012, 'humidity': 100, 'temp_min': 22, 'temp_max': 23}",,Hasaki,,"{'type': 1, 'id': 7505, 'message': 0.0044, 'country': 'JP', 'sunrise': 1535832584, 'sunset': 1535878926}",3200.0,"[{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09n'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]","{'speed': 2.6, 'deg': 340}"
32,,,404,,,,,city not found,,,,,,
33,stations,{'all': 76},200,"{'lon': -134.97, 'lat': -23.12}",1535927723.0,4030556.0,"{'temp': 21.49, 'pressure': 1036.1, 'humidity': 100, 'temp_min': 21.49, 'temp_max': 21.49, 'sea_level': 1036.1, 'grnd_level': 1036.1}",,Rikitea,,"{'message': 0.0037, 'country': 'PF', 'sunrise': 1535900901, 'sunset': 1535943016}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 12.22, 'deg': 125.509}"
34,stations,{'all': 68},200,"{'lon': 74.49, 'lat': 15.34}",1535927723.0,1273574.0,"{'temp': 20.14, 'pressure': 957.14, 'humidity': 97, 'temp_min': 20.14, 'temp_max': 20.14, 'sea_level': 1022.12, 'grnd_level': 957.14}",,Vaini,{'3h': 0.345},"{'message': 0.0042, 'country': 'IN', 'sunrise': 1535849379, 'sunset': 1535893989}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 2.57, 'deg': 269.009}"
35,stations,{'all': 75},200,"{'lon': -99.88, 'lat': 16.86}",1535924640.0,3533462.0,"{'temp': 31, 'pressure': 1008, 'humidity': 70, 'temp_min': 31, 'temp_max': 31}",,Acapulco,,"{'type': 1, 'id': 3965, 'message': 0.0043, 'country': 'MX', 'sunrise': 1535891177, 'sunset': 1535935868}",11265.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 3.6, 'deg': 280}"
36,stations,{'all': 0},200,"{'lon': -67.48, 'lat': -45.87}",1535925600.0,3860443.0,"{'temp': 13, 'pressure': 1016, 'humidity': 32, 'temp_min': 13, 'temp_max': 13}",,Comodoro Rivadavia,,"{'type': 1, 'id': 4741, 'message': 0.0153, 'country': 'AR', 'sunrise': 1535885740, 'sunset': 1535925814}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 4.1, 'deg': 270}"
37,stations,{'all': 0},200,"{'lon': 14.54, 'lat': 35.84}",1535926500.0,2562247.0,"{'temp': 25, 'pressure': 1016, 'humidity': 94, 'temp_min': 25, 'temp_max': 25}",,Marsaxlokk,,"{'type': 1, 'id': 5921, 'message': 0.0035, 'country': 'MT', 'sunrise': 1535862903, 'sunset': 1535909211}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 1.5, 'deg': 210}"
38,stations,{'all': 20},200,"{'lon': 134.5, 'lat': 33.93}",1535925600.0,1865309.0,"{'temp': 22, 'pressure': 1010, 'humidity': 94, 'temp_min': 22, 'temp_max': 22}",,Katsuura,,"{'type': 1, 'id': 7587, 'message': 0.0035, 'country': 'JP', 'sunrise': 1535834196, 'sunset': 1535880353}",10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 2.1, 'deg': 150}"
39,stations,{'all': 32},200,"{'lon': -73.83, 'lat': -41.87}",1535927726.0,3899695.0,"{'temp': 6.14, 'pressure': 1030.99, 'humidity': 90, 'temp_min': 6.14, 'temp_max': 6.14, 'sea_level': 1038.57, 'grnd_level': 1030.99}",,Ancud,,"{'message': 0.003, 'country': 'CL', 'sunrise': 1535887036, 'sunset': 1535927559}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 1.12, 'deg': 318.509}"
40,stations,{'all': 32},200,"{'lon': -99.65, 'lat': 37.17}",1535927726.0,4267710.0,"{'temp': 25.89, 'pressure': 951.47, 'humidity': 78, 'temp_min': 25.89, 'temp_max': 25.89, 'sea_level': 1022.56, 'grnd_level': 951.47}",,Sitka,{'3h': 5.78},"{'message': 0.0028, 'country': 'US', 'sunrise': 1535890254, 'sunset': 1535936658}",,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]","{'speed': 6.17, 'deg': 158.009}"
41,stations,{'all': 92},200,"{'lon': 161.3, 'lat': 68.75}",1535927727.0,2126199.0,"{'temp': 10.39, 'pressure': 1011.13, 'humidity': 79, 'temp_min': 10.39, 'temp_max': 10.39, 'sea_level': 1018.95, 'grnd_level': 1011.13}",,Cherskiy,,"{'message': 0.0037, 'country': 'RU', 'sunrise': 1535823743, 'sunset': 1535877822}",,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 1.67, 'deg': 180.009}"
42,stations,{'all': 80},200,"{'lon': 173.86, 'lat': -35.94}",1535927727.0,2191911.0,"{'temp': 12.14, 'pressure': 1014.7, 'humidity': 93, 'temp_min': 12.14, 'temp_max': 12.14, 'sea_level': 1021.87, 'grnd_level': 1014.7}",,Dargaville,{'3h': 0.245},"{'message': 0.0039, 'country': 'NZ', 'sunrise': 1535827359, 'sunset': 1535868365}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 6.32, 'deg': 280.509}"
43,stations,{'all': 80},200,"{'lon': -28.7, 'lat': 38.52}",1535927728.0,3372707.0,"{'temp': 23.39, 'pressure': 1034.96, 'humidity': 100, 'temp_min': 23.39, 'temp_max': 23.39, 'sea_level': 1038.45, 'grnd_level': 1034.96}",,Ribeira Grande,,"{'message': 0.0043, 'country': 'PT', 'sunrise': 1535873142, 'sunset': 1535919719}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 6.02, 'deg': 41.5093}"
44,,,404,,,,,city not found,,,,,,
45,,,404,,,,,city not found,,,,,,
46,stations,{'all': 20},200,"{'lon': -114.38, 'lat': 62.45}",1535925600.0,6185377.0,"{'temp': 13, 'pressure': 1006, 'humidity': 75, 'temp_min': 13, 'temp_max': 13}",,Yellowknife,,"{'type': 1, 'id': 3558, 'message': 0.0039, 'country': 'CA', 'sunrise': 1535891466, 'sunset': 1535942445}",24140.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 4.6, 'deg': 180}"
47,,,404,,,,,city not found,,,,,,
48,stations,{'all': 68},200,"{'lon': -24.5, 'lat': 14.9}",1535927730.0,3374210.0,"{'temp': 26.69, 'pressure': 1015.91, 'humidity': 97, 'temp_min': 26.69, 'temp_max': 26.69, 'sea_level': 1027.55, 'grnd_level': 1015.91}",,Sao Filipe,,"{'message': 0.0507, 'country': 'CV', 'sunrise': 1535873153, 'sunset': 1535917719}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 2.92, 'deg': 232.509}"
49,stations,{'all': 40},200,"{'lon': -1.7, 'lat': 38.51}",1535926380.0,2516797.0,"{'temp': 26, 'pressure': 1017, 'humidity': 57, 'temp_min': 26, 'temp_max': 26}",,Hellin,,"{'type': 1, 'id': 5463, 'message': 0.0032, 'country': 'ES', 'sunrise': 1535866659, 'sunset': 1535913246}",10000.0,"[{'id': 211, 'main': 'Thunderstorm', 'description': 'thunderstorm', 'icon': '11n'}, {'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09n'}]","{'speed': 6.7, 'deg': 310, 'gust': 12.3}"
50,stations,{'all': 0},200,"{'lon': -71.25, 'lat': -29.9}",1535925600.0,3884373.0,"{'temp': 14, 'pressure': 1016, 'humidity': 76, 'temp_min': 14, 'temp_max': 14}",,La Serena,,"{'type': 1, 'id': 4666, 'message': 0.0037, 'country': 'CL', 'sunrise': 1535885873, 'sunset': 1535927471}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 4.6, 'deg': 270}"
51,stations,{'all': 75},200,"{'lon': -51.1, 'lat': 69.22}",1535925000.0,3423146.0,"{'temp': 4, 'pressure': 992, 'humidity': 64, 'temp_min': 4, 'temp_max': 4}",,Ilulissat,,"{'type': 1, 'id': 4805, 'message': 0.0221, 'country': 'GL', 'sunrise': 1535874716, 'sunset': 1535928774}",10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 2.1, 'deg': 20}"
52,stations,{'all': 0},200,"{'lon': 138.6, 'lat': -33.21}",1535927732.0,2069194.0,"{'temp': 7.34, 'pressure': 982.11, 'humidity': 100, 'temp_min': 7.34, 'temp_max': 7.34, 'sea_level': 1043.39, 'grnd_level': 982.11}",,Jamestown,,"{'message': 0.0033, 'country': 'AU', 'sunrise': 1535835690, 'sunset': 1535876952}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 2.07, 'deg': 108.509}"
53,stations,{'all': 64},200,"{'lon': 69.92, 'lat': 60.06}",1535927732.0,1506268.0,"{'temp': 8.14, 'pressure': 1032.05, 'humidity': 96, 'temp_min': 8.14, 'temp_max': 8.14, 'sea_level': 1040.92, 'grnd_level': 1032.05}",,Gornopravdinsk,,"{'message': 0.0036, 'country': 'RU', 'sunrise': 1535847534, 'sunset': 1535897946}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 1.52, 'deg': 17.0093}"
54,stations,{'all': 80},200,"{'lon': -71.14, 'lat': 21.46}",1535927650.0,3576994.0,"{'temp': 28.29, 'pressure': 1028.56, 'humidity': 98, 'temp_min': 28.29, 'temp_max': 28.29, 'sea_level': 1028.64, 'grnd_level': 1028.56}",,Cockburn Town,,"{'message': 0.0376, 'country': 'TC', 'sunrise': 1535884109, 'sunset': 1535929139}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 8.17, 'deg': 88.5093}"
55,,,404,,,,,city not found,,,,,,
56,stations,{'all': 90},200,"{'lon': -52.73, 'lat': 47.66}",1535925600.0,6167817.0,"{'temp': 14, 'pressure': 1024, 'humidity': 93, 'temp_min': 14, 'temp_max': 14}",,Torbay,,"{'type': 1, 'id': 3467, 'message': 0.0062, 'country': 'CA', 'sunrise': 1535878316, 'sunset': 1535926060}",24140.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 3.6, 'deg': 200}"
57,stations,{'all': 0},200,"{'lon': 111.62, 'lat': -2.68}",1535927734.0,1632694.0,"{'temp': 23.84, 'pressure': 1014.78, 'humidity': 96, 'temp_min': 23.84, 'temp_max': 23.84, 'sea_level': 1025.93, 'grnd_level': 1014.78}",,Pangkalanbuun,,"{'message': 0.0217, 'country': 'ID', 'sunrise': 1535841071, 'sunset': 1535884493}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 1.57, 'deg': 69.0093}"
58,stations,{'all': 68},200,"{'lon': 76.63, 'lat': 66.08}",1535927735.0,1496511.0,"{'temp': 3.14, 'pressure': 1035.94, 'humidity': 91, 'temp_min': 3.14, 'temp_max': 3.14, 'sea_level': 1042.87, 'grnd_level': 1035.94}",,Novyy Urengoy,,"{'message': 0.0033, 'country': 'RU', 'sunrise': 1535844814, 'sunset': 1535897409}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 1.42, 'deg': 307.509}"
59,,,404,,,,,city not found,,,,,,
60,stations,{'all': 75},200,"{'lon': -73.75, 'lat': 42.65}",1535925240.0,5106834.0,"{'temp': 26.47, 'pressure': 1021, 'humidity': 62, 'temp_min': 24.4, 'temp_max': 28}",,Albany,,"{'type': 1, 'id': 2088, 'message': 0.0039, 'country': 'US', 'sunrise': 1535883715, 'sunset': 1535930759}",16093.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 3.6, 'deg': 170}"
61,stations,{'all': 20},200,"{'lon': -9.42, 'lat': 38.7}",1535925600.0,2269594.0,"{'temp': 19.51, 'pressure': 1012, 'humidity': 93, 'temp_min': 19, 'temp_max': 20}",,Cascais,,"{'type': 1, 'id': 5961, 'message': 0.0043, 'country': 'PT', 'sunrise': 1535868502, 'sunset': 1535915107}",10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 2.6, 'deg': 270}"
62,stations,{'all': 1},200,"{'lon': -98.1, 'lat': 49.19}",1535926500.0,6078447.0,"{'temp': 22.34, 'pressure': 1015, 'humidity': 33, 'temp_min': 22, 'temp_max': 23}",,Morden,,"{'type': 1, 'id': 1882, 'message': 0.0034, 'country': 'CA', 'sunrise': 1535889095, 'sunset': 1535937051}",16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 4.1, 'deg': 300}"
63,,,404,,,,,city not found,,,,,,
64,stations,{'all': 92},200,"{'lon': 123.37, 'lat': 66.77}",1535927737.0,2012530.0,"{'temp': 4.99, 'pressure': 1018.35, 'humidity': 84, 'temp_min': 4.99, 'temp_max': 4.99, 'sea_level': 1026.61, 'grnd_level': 1018.35}",,Zhigansk,{'3h': 0.44},"{'message': 0.0034, 'country': 'RU', 'sunrise': 1535833406, 'sunset': 1535886381}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 1.97, 'deg': 175.509}"
65,stations,{'all': 44},200,"{'lon': 73.07, 'lat': 6.62}",1535927738.0,1337613.0,"{'temp': 28.54, 'pressure': 1023.62, 'humidity': 99, 'temp_min': 28.54, 'temp_max': 28.54, 'sea_level': 1023.74, 'grnd_level': 1023.62}",,Kulhudhuffushi,,"{'message': 0.0092, 'country': 'MV', 'sunrise': 1535850018, 'sunset': 1535894038}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 3.62, 'deg': 304.009}"
66,stations,{'all': 92},200,"{'lon': -46.05, 'lat': 60.91}",1535925000.0,3421719.0,"{'temp': 6, 'pressure': 998, 'humidity': 93, 'temp_min': 6, 'temp_max': 6}",,Narsaq,,"{'type': 1, 'id': 4791, 'message': 0.0074, 'country': 'GL', 'sunrise': 1535875286, 'sunset': 1535925843}",,"[{'id': 502, 'main': 'Rain', 'description': 'heavy intensity rain', 'icon': '10d'}]","{'speed': 2.6, 'deg': 220}"
67,,,404,,,,,city not found,,,,,,
68,stations,{'all': 0},200,"{'lon': -139.03, 'lat': -9.8}",1535927739.0,4020109.0,"{'temp': 26.29, 'pressure': 1023.78, 'humidity': 100, 'temp_min': 26.29, 'temp_max': 26.29, 'sea_level': 1023.82, 'grnd_level': 1023.78}",,Atuona,,"{'message': 0.0045, 'country': 'PF', 'sunrise': 1535901434, 'sunset': 1535944421}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 5.57, 'deg': 107.009}"
69,stations,{'all': 0},200,"{'lon': -34.81, 'lat': -7.47}",1535925600.0,3391889.0,"{'temp': 23, 'pressure': 1015, 'humidity': 94, 'temp_min': 23, 'temp_max': 23}",,Pitimbu,,"{'type': 1, 'id': 4516, 'message': 0.0033, 'country': 'BR', 'sunrise': 1535876356, 'sunset': 1535919482}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 3.6, 'deg': 130}"
70,stations,{'all': 0},200,"{'lon': -52.33, 'lat': 4.94}",1535925600.0,3382160.0,"{'temp': 26, 'pressure': 1010, 'humidity': 83, 'temp_min': 26, 'temp_max': 26}",,Cayenne,,"{'type': 1, 'id': 4338, 'message': 0.0036, 'country': 'GF', 'sunrise': 1535880166, 'sunset': 1535924070}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 4.67, 'deg': 105.009}"
71,stations,{'all': 0},200,"{'lon': 17.88, 'lat': -29.67}",1535927741.0,3361142.0,"{'temp': 0.24, 'pressure': 929.02, 'humidity': 84, 'temp_min': 0.24, 'temp_max': 0.24, 'sea_level': 1035.86, 'grnd_level': 929.02}",,Springbok,,"{'message': 0.0041, 'country': 'ZA', 'sunrise': 1535864490, 'sunset': 1535906081}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 1.17, 'deg': 113.509}"
72,stations,{'all': 44},200,"{'lon': 1.01, 'lat': 20.2}",1535927741.0,2449893.0,"{'temp': 25.79, 'pressure': 965.17, 'humidity': 58, 'temp_min': 25.79, 'temp_max': 25.79, 'sea_level': 1023.62, 'grnd_level': 965.17}",,Tessalit,,"{'message': 0.0039, 'country': 'ML', 'sunrise': 1535866838, 'sunset': 1535911788}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 0.47, 'deg': 134.509}"
73,stations,{'all': 48},200,"{'lon': 139.9, 'lat': 69.3}",1535927742.0,2028164.0,"{'temp': 2.29, 'pressure': 956.66, 'humidity': 89, 'temp_min': 2.29, 'temp_max': 2.29, 'sea_level': 1021.87, 'grnd_level': 956.66}",,Deputatskiy,,"{'message': 0.0063, 'country': 'RU', 'sunrise': 1535828724, 'sunset': 1535883104}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 3.17, 'deg': 303.509}"
74,stations,{'all': 20},200,"{'lon': 147.33, 'lat': -42.88}",1535925600.0,2163355.0,"{'temp': 5, 'pressure': 1029, 'humidity': 75, 'temp_min': 5, 'temp_max': 5}",,Hobart,,"{'type': 1, 'id': 8195, 'message': 0.1627, 'country': 'AU', 'sunrise': 1535834075, 'sunset': 1535874389}",10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 3.6, 'deg': 330}"
75,stations,{'all': 68},200,"{'lon': 20.04, 'lat': -34.53}",1535925600.0,1015776.0,"{'temp': 13, 'pressure': 1018, 'humidity': 93, 'temp_min': 13, 'temp_max': 13}",,Bredasdorp,,"{'type': 1, 'id': 6591, 'message': 0.0058, 'country': 'ZA', 'sunrise': 1535864177, 'sunset': 1535905363}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 2.6, 'deg': 320}"
76,stations,{'all': 0},200,"{'lon': 55.19, 'lat': 45.32}",1535927743.0,610298.0,"{'temp': 12.29, 'pressure': 1036.83, 'humidity': 60, 'temp_min': 12.29, 'temp_max': 12.29, 'sea_level': 1039.46, 'grnd_level': 1036.83}",,Beyneu,,"{'message': 0.0029, 'country': 'KZ', 'sunrise': 1535852566, 'sunset': 1535900026}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 3.12, 'deg': 108.509}"
77,stations,{'all': 75},200,"{'lon': -126.83, 'lat': 65.28}",1535925600.0,6089245.0,"{'temp': 1, 'pressure': 1018, 'humidity': 100, 'temp_min': 1, 'temp_max': 1}",,Norman Wells,,"{'type': 1, 'id': 3547, 'message': 0.0034, 'country': 'CA', 'sunrise': 1535893928, 'sunset': 1535945940}",16093.0,"[{'id': 620, 'main': 'Snow', 'description': 'light shower snow', 'icon': '13d'}]","{'speed': 4.6, 'deg': 300, 'gust': 7.7}"
78,stations,{'all': 20},200,"{'lon': 123.6, 'lat': -10.16}",1535925600.0,2057087.0,"{'temp': 23, 'pressure': 1013, 'humidity': 94, 'temp_min': 23, 'temp_max': 23}",,Kupang,,"{'type': 1, 'id': 8086, 'message': 0.0033, 'country': 'ID', 'sunrise': 1535838439, 'sunset': 1535881381}",10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 2.6, 'deg': 100}"
79,stations,{'all': 76},200,"{'lon': 96.39, 'lat': 61.68}",1535927745.0,1510689.0,"{'temp': 5.14, 'pressure': 970.11, 'humidity': 96, 'temp_min': 5.14, 'temp_max': 5.14, 'sea_level': 1031.56, 'grnd_level': 970.11}",,Baykit,,"{'message': 0.2604, 'country': 'RU', 'sunrise': 1535840918, 'sunset': 1535891851}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 2.02, 'deg': 26.0093}"
80,stations,{'all': 12},200,"{'lon': 102.47, 'lat': 71.98}",1535927745.0,2022572.0,"{'temp': 1.29, 'pressure': 1024.43, 'humidity': 76, 'temp_min': 1.29, 'temp_max': 1.29, 'sea_level': 1029.09, 'grnd_level': 1024.43}",,Khatanga,,"{'message': 0.0138, 'country': 'RU', 'sunrise': 1535836757, 'sunset': 1535892994}",,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 7.47, 'deg': 305.509}"
81,stations,{'all': 88},200,"{'lon': -151.75, 'lat': -16.48}",1535927746.0,4034551.0,"{'temp': 23.89, 'pressure': 1027.99, 'humidity': 100, 'temp_min': 23.89, 'temp_max': 23.89, 'sea_level': 1027.95, 'grnd_level': 1027.99}",,Faanui,{'3h': 0.165},"{'message': 0.004, 'country': 'PF', 'sunrise': 1535904700, 'sunset': 1535947264}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 9.07, 'deg': 120.009}"
82,stations,{'all': 56},200,"{'lon': 100.34, 'lat': 15.26}",1535927746.0,1605912.0,"{'temp': 25.34, 'pressure': 1018.1, 'humidity': 87, 'temp_min': 25.34, 'temp_max': 25.34, 'sea_level': 1020.33, 'grnd_level': 1018.1}",,Takhli,,"{'message': 0.0037, 'country': 'TH', 'sunrise': 1535843177, 'sunset': 1535887785}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 3.12, 'deg': 218.509}"
